id,node1,node2,is_linked,max_flow
9196,3772,5870,0,1
9197,736,6855,0,1
9198,1695,4337,1,7
9199,252,4461,1,1
9200,425,5778,1,1
9201,6919,7571,1,4
9202,3842,5810,0,1
9203,6147,6774,1,1
9204,2070,7445,0,1
9205,3522,4358,0,1
9206,1515,3989,1,1
9207,1055,2591,0,1
9208,2119,4474,0,3
9209,1651,5980,0,2
9210,4763,7446,1,2
9211,2596,2768,0,1
9212,2468,5171,1,4
9213,396,4350,0,1
9214,4656,6879,1,1
9215,4611,6515,1,2
9216,4219,7388,0,1
9217,202,916,0,1
9218,3087,5446,1,3
9219,237,616,1,2
9220,3330,6757,0,1
9221,1171,5178,0,1
9222,6146,6543,1,1
9223,3901,7289,1,4
9224,3303,4489,0,1
9225,2590,3799,0,3
9226,779,4553,1,3
9227,2403,7275,1,2
9228,3213,6171,0,1
9229,207,5466,1,1
9230,4930,6139,1,1
9231,5411,6906,1,1
9232,366,6542,0,2
9233,291,3895,0,1
9234,4462,4517,0,1
9235,5606,7301,1,1
9236,3862,5459,1,1
9237,1713,4687,1,3
9238,3577,5026,1,2
9239,1313,6702,1,1
9240,4309,6416,0,1
9241,499,581,0,1
9242,3272,5722,0,1
9243,1815,4158,1,2
9244,3405,7390,1,1
9245,7028,7431,0,1
9246,740,5312,0,2
9247,3543,5410,1,3
9248,6126,7555,1,1
9249,5167,5805,0,1
9250,6895,7571,1,1
9251,70,7325,1,1
9252,90,897,0,3
9253,485,4948,1,2
9254,2368,4388,0,1
9255,138,6237,0,1
9256,160,7139,0,1
9257,5472,7149,1,2
9258,1431,1451,1,5
9259,960,2280,1,6
9260,2442,2834,0,1
9261,3769,7182,0,1
9262,1157,6141,0,2
9263,881,1906,1,4
9264,881,7496,1,2
9265,236,619,1,1
9266,5120,5592,1,1
9267,1093,1729,1,1
9268,2737,7001,1,1
9269,6029,6746,1,1
9270,220,6774,1,4
9271,3990,4019,1,1
9272,837,7002,0,4
9273,1261,3181,1,7
9274,5565,7385,1,1
9275,244,2343,0,1
9276,736,3809,1,4
9277,2001,5572,0,1
9278,3644,3809,1,1
9279,2936,5793,0,1
9280,3324,3665,1,3
9281,2248,7479,1,1
9282,231,5140,1,2
9283,630,3119,1,2
9284,1643,5967,0,1
9285,1908,5026,1,12
9286,5011,5330,0,2
9287,2466,5196,1,1
9288,1971,3332,1,7
9289,1084,3809,1,1
9290,2676,5783,0,1
9291,4255,4255,1,0
9292,5984,7560,1,2
9293,2706,7475,0,1
9294,444,4376,0,1
9295,3836,6222,0,2
9296,574,1915,1,2
9297,1583,5763,0,1
9298,6250,6548,1,2
9299,1718,6102,0,1
9300,522,7505,1,1
9301,1075,6284,0,1
9302,887,6230,1,11
9303,670,5855,0,1
9304,4080,5857,0,1
9305,1755,3372,0,1
9306,1481,2101,0,2
9307,2906,3809,1,1
9308,462,2998,0,1
9309,2741,7403,1,2
9310,51,5300,0,1
9311,1798,5946,0,1
9312,5417,6416,1,4
9313,3691,4621,1,1
9314,4655,4813,1,1
9315,516,2731,0,1
9316,1567,6906,0,1
9317,2497,2967,0,1
9318,3823,5851,0,1
9319,1686,7479,1,6
9320,5294,6302,1,1
9321,5722,6906,1,2
9322,4814,5467,1,2
9323,231,971,0,1
9324,4763,5646,1,2
9325,908,3960,1,6
9326,4773,5792,1,1
9327,4279,6386,1,13
9328,1961,6703,0,1
9329,4446,5204,1,1
9330,2557,7084,0,1
9331,219,4603,0,1
9332,826,5441,0,1
9333,2226,2244,0,1
9334,1620,6500,0,2
9335,1298,4116,1,1
9336,1644,2432,1,2
9337,731,2413,0,1
9338,2403,3332,1,10
9339,2246,3750,1,1
9340,2797,6479,1,4
9341,4927,6963,1,1
9342,5436,6108,1,2
9343,2623,5943,0,1
9344,2046,4080,0,1
9345,1825,5183,0,1
9346,37,5041,1,2
9347,591,7223,1,4
9348,990,6720,0,1
9349,1245,3968,1,1
9350,2458,7562,1,3
9351,5514,6635,1,1
9352,2500,7388,0,1
9353,993,4578,1,5
9354,1743,2866,0,1
9355,159,5799,0,1
9356,3814,5811,1,7
9357,49,427,0,3
9358,1055,6284,1,2
9359,6037,6539,1,1
9360,1646,1760,1,1
9361,104,3809,1,2
9362,3192,3417,1,1
9363,2966,3965,0,2
9364,435,7379,1,1
9365,2802,4379,1,4
9366,523,4294,1,4
9367,158,5132,1,2
9368,906,6226,0,1
9369,729,849,1,2
9370,2493,6416,1,1
9371,4459,5276,0,1
9372,3741,5771,0,1
9373,2250,7283,1,5
9374,492,3316,1,1
9375,439,3954,0,1
9376,2983,5623,0,1
9377,1200,3751,0,1
9378,4734,5491,1,4
9379,840,6386,1,7
9380,2223,6724,0,1
9381,4972,6437,1,1
9382,2484,3304,1,4
9383,4293,6347,0,1
9384,3429,7434,0,1
9385,3536,5164,0,1
9386,1644,3380,0,2
9387,2070,3482,0,1
9388,1428,1751,1,1
9389,520,677,1,3
9390,3080,3273,0,1
9391,360,4734,1,4
9392,5363,6180,0,2
9393,6318,6464,0,1
9394,174,1515,0,1
9395,5384,6174,0,1
9396,3177,3604,1,3
9397,6502,6521,0,1
9398,6422,7289,0,3
9399,2911,6919,1,2
9400,27,6514,0,2
9401,2820,3304,1,1
9402,6505,7306,0,1
9403,2662,7309,0,1
9404,4509,6960,0,1
9405,27,4037,0,3
9406,1575,3809,1,1
9407,7286,7479,1,1
9408,5922,6078,1,1
9409,159,6221,0,1
9410,158,6724,1,2
9411,3833,4433,0,1
9412,3656,5983,1,1
9413,485,6975,1,1
9414,896,5310,0,1
9415,563,1025,0,2
9416,850,1628,0,4
9417,502,5581,0,1
9418,4746,6817,0,1
9419,92,5010,0,1
9420,4200,6503,0,1
9421,5285,5663,0,1
9422,5805,7571,1,4
9423,3684,4734,0,3
9424,32,2887,1,3
9425,2212,3810,1,8
9426,719,1987,1,1
9427,740,6217,0,3
9428,2130,6658,0,1
9429,5342,5440,0,1
9430,1256,3809,1,3
9431,5068,7223,1,3
9432,1830,3164,0,3
9433,3772,6562,1,1
9434,5697,6419,1,1
9435,2623,2642,1,1
9436,839,5659,0,1
9437,2055,5317,0,2
9438,1384,1422,0,1
9439,4721,7403,0,3
9440,5015,6551,1,6
9441,3248,6284,0,1
9442,3600,7498,0,1
9443,2426,2628,0,1
9444,1939,7082,1,4
9445,2980,4279,1,12
9446,432,6260,1,10
9447,1045,6775,0,1
9448,1156,3809,1,1
9449,6277,7174,1,1
9450,1848,4427,1,2
9451,690,857,1,3
9452,5987,7512,1,1
9453,520,6831,1,3
9454,5811,6598,0,1
9455,6033,6311,0,1
9456,1569,1967,1,2
9457,3842,6258,1,2
9458,2229,6919,0,1
9459,2599,3951,0,1
9460,4487,5956,1,1
9461,5915,6254,0,1
9462,4340,4551,1,1
9463,846,6574,0,1
9464,9,4859,1,1
9465,1695,6416,1,7
9466,3837,5166,1,1
9467,433,1492,0,1
9468,2715,5255,1,1
9469,1534,4037,0,1
9470,2282,6564,0,1
9471,787,5118,1,2
9472,2425,3644,1,1
9473,1129,6434,1,2
9474,1936,6626,0,1
9475,5875,6799,1,5
9476,1273,2096,0,5
9477,5193,7165,1,1
9478,3350,6359,1,6
9479,3960,4781,1,9
9480,4336,5515,0,1
9481,2983,4846,0,1
9482,2477,7445,1,3
9483,6208,7042,1,1
9484,1727,4656,0,1
9485,887,5329,1,5
9486,74,5235,0,1
9487,1709,3851,0,1
9488,4291,7067,0,1
9489,7035,7426,1,1
9490,4396,5545,0,1
9491,3534,5321,0,1
9492,1028,1221,0,1
9493,4641,4815,0,1
9494,1477,2458,1,3
9495,759,2482,1,5
9496,1504,5116,0,1
9497,6108,6384,1,1
9498,2936,3314,1,1
9499,2556,6933,0,1
9500,7124,7426,1,16
9501,3354,4859,1,1
9502,1758,4046,0,2
9503,563,3034,1,3
9504,1684,5440,0,1
9505,1925,6574,0,1
9506,849,3252,1,8
9507,887,3785,1,5
9508,954,7035,0,1
9509,1784,2087,0,2
9510,5103,7272,1,1
9511,5010,7560,1,1
9512,2173,6979,1,3
9513,940,2537,0,1
9514,3308,5937,0,1
9515,84,6663,0,1
9516,472,2585,0,1
9517,533,3087,1,3
9518,485,4715,1,4
9519,1907,6700,0,2
9520,5485,7389,1,1
9521,2073,3809,1,1
9522,4149,5787,1,4
9523,4021,6843,0,1
9524,286,2235,0,1
9525,837,3809,1,7
9526,1123,2615,1,2
9527,2970,6811,1,3
9528,6416,6799,1,10
9529,849,6495,0,1
9530,282,2936,0,1
9531,2805,6812,1,1
9532,2734,4146,0,1
9533,3087,3976,1,18
9534,19,4030,0,1
9535,4693,7507,1,1
9536,3146,6433,1,2
9537,960,2122,1,3
9538,2875,6191,0,1
9539,2949,3521,0,1
9540,2901,2927,0,1
9541,813,6365,0,1
9542,1102,6812,1,2
9543,178,5519,0,1
9544,1002,4938,1,2
9545,2596,6217,1,3
9546,2013,7207,1,11
9547,245,5068,0,3
9548,3285,3939,1,2
9549,2420,3323,1,1
9550,869,1036,0,1
9551,4031,4943,1,3
9552,3236,6868,1,3
9553,3304,3825,0,1
9554,1079,1989,0,1
9555,1291,7560,1,1
9556,360,5745,1,2
9557,1904,7436,0,1
9558,1226,5132,1,4
9559,3026,4099,1,1
9560,427,472,0,1
9561,1722,3263,0,1
9562,4199,6733,1,1
9563,1291,3303,0,1
9564,2115,5328,0,2
9565,2279,5739,0,1
9566,4235,5669,0,2
9567,3074,3603,0,1
9568,4462,7390,1,1
9569,1548,2022,0,1
9570,295,5224,0,1
9571,3120,5980,0,1
9572,2695,5769,1,4
9573,5537,6255,0,1
9574,53,4670,1,1
9575,864,6531,0,1
9576,5404,6379,1,2
9577,2770,5584,0,1
9578,4039,4578,1,2
9579,3643,3706,0,1
9580,5437,7382,1,2
9581,1655,6308,1,2
9582,233,5464,0,1
9583,1883,4457,0,1
9584,863,5125,0,1
9585,4802,5803,1,1
9586,4767,5609,0,1
9587,299,5675,0,1
9588,2302,5749,1,3
9589,703,5517,0,1
9590,979,3300,1,2
9591,3225,6835,0,3
9592,528,1051,0,1
9593,227,1956,0,1
9594,5645,6774,1,2
9595,4470,6991,0,1
9596,904,2007,0,1
9597,4645,5463,1,1
9598,6141,6386,0,2
9599,2649,6900,0,1
9600,1683,2915,0,2
9601,1124,4019,0,2
9602,6900,6960,1,1
9603,1275,6724,1,1
9604,2265,7161,1,3
9605,1423,3781,1,3
9606,1005,1256,0,1
9607,2617,3543,1,1
9608,1695,4239,1,3
9609,3244,6479,1,2
9610,4411,5349,1,2
9611,1820,7511,0,1
9612,575,1641,0,1
9613,2043,4141,0,1
9614,3234,6120,0,1
9615,1280,2568,1,2
9616,1289,3644,0,1
9617,3001,5132,1,3
9618,661,3809,1,1
9619,2618,6080,1,1
9620,917,3809,1,1
9621,1147,6146,1,1
9622,1428,4051,0,1
9623,743,5132,1,2
9624,971,2167,0,1
9625,801,6231,0,1
9626,2025,6222,1,2
9627,4201,4257,1,10
9628,4900,6614,1,1
9629,6448,7176,1,1
9630,1897,7074,0,1
9631,2038,5759,0,1
9632,3925,5164,0,1
9633,270,3300,1,7
9634,2713,4419,0,1
9635,290,381,1,1
9636,127,462,1,5
9637,3533,7202,0,1
9638,1179,1952,1,3
9639,2330,4079,1,4
9640,4620,7557,1,4
9641,187,2529,0,1
9642,1016,3544,1,5
9643,2517,3251,0,1
9644,722,4763,0,2
9645,3072,5882,1,1
9646,2240,4951,1,2
9647,5832,6551,1,2
9648,1015,3350,1,2
9649,1904,3323,1,2
9650,2642,5294,0,1
9651,3386,5025,0,2
9652,1353,1933,0,1
9653,30,5107,1,2
9654,4125,7242,0,1
9655,908,5011,1,2
9656,1742,6464,1,2
9657,127,5636,1,5
9658,880,4553,1,3
9659,2328,4127,1,3
9660,4088,5442,0,1
9661,3143,5176,0,1
9662,2000,6366,1,1
9663,5021,5472,1,1
9664,3326,3849,1,8
9665,804,5598,0,2
9666,2757,3326,0,1
9667,824,5769,1,8
9668,3767,4613,0,1
9669,1540,4003,0,1
9670,690,7527,0,1
9671,2441,7363,1,1
9672,504,2171,1,9
9673,3300,3960,1,10
9674,3141,5377,1,1
9675,1690,3809,1,4
9676,4337,5253,1,2
9677,2676,4745,1,1
9678,1076,4386,0,1
9679,3516,4200,1,2
9680,5089,7424,1,1
9681,3101,4922,1,2
9682,1984,6146,0,1
9683,2244,4543,0,1
9684,3814,6230,1,7
9685,894,1620,0,2
9686,5787,5854,1,5
9687,2970,4293,1,1
9688,1279,3280,1,1
9689,5185,5185,1,0
9690,242,7207,1,2
9691,2448,2537,0,1
9692,2504,5294,1,4
9693,2007,3382,1,2
9694,3767,6333,0,1
9695,2797,4571,1,3
9696,1797,6162,0,1
9697,2848,7561,0,1
9698,2679,2911,0,1
9699,1975,5934,0,1
9700,4336,5981,0,1
9701,1515,4864,0,1
9702,1391,4296,1,4
9703,1278,6588,1,1
9704,332,3305,1,4
9705,1830,3544,1,3
9706,1722,2764,0,1
9707,369,4771,1,1
9708,1340,6004,0,1
9709,1934,2171,1,1
9710,332,3314,1,4
9711,2882,6755,0,1
9712,419,5792,0,1
9713,808,5330,0,1
9714,459,1402,0,1
9715,258,4187,1,2
9716,1847,7571,1,1
9717,3298,7555,0,1
9718,179,1006,0,1
9719,258,3521,0,1
9720,93,3313,1,1
9721,887,6941,1,1
9722,892,5085,1,2
9723,5698,5722,0,1
9724,2857,3011,1,1
9725,1075,3809,1,1
9726,1196,6843,0,1
9727,5987,6215,1,1
9728,173,2019,0,1
9729,103,6888,1,2
9730,2303,6254,1,2
9731,3410,4129,0,1
9732,2994,7366,1,1
9733,1035,3809,1,1
9734,3103,7423,0,1
9735,2240,7572,0,1
9736,452,760,1,1
9737,960,6085,1,3
9738,3940,5955,0,1
9739,188,3951,0,1
9740,2856,6870,0,1
9741,216,6464,1,1
9742,1424,6146,1,4
9743,1971,4990,1,2
9744,3511,3593,0,1
9745,4854,7383,1,2
9746,5520,5871,0,2
9747,2355,3034,1,1
9748,250,4917,0,1
9749,4291,6139,0,1
9750,2596,3257,1,7
9751,2767,5132,1,2
9752,4411,5790,1,2
9753,1421,3427,1,2
9754,2739,4543,0,1
9755,911,2462,0,1
9756,800,5269,0,1
9757,2999,3047,1,3
9758,2010,5085,0,1
9759,344,1444,1,2
9760,1431,3548,0,1
9761,6355,7111,1,4
9762,956,3948,0,1
9763,244,4512,0,1
9764,2834,7571,1,1
9765,1922,2812,0,1
9766,5772,6542,1,4
9767,2206,3348,0,1
9768,894,7206,1,3
9769,5020,7066,1,1
9770,1467,1902,0,1
9771,986,1704,0,1
9772,517,4225,0,1
9773,27,1360,0,3
9774,1545,3809,1,3
9775,4429,4910,1,1
9776,4687,6975,0,1
9777,3735,6791,0,1
9778,2857,7127,0,1
9779,6560,6861,1,1
9780,6492,7232,0,1
9781,1247,7051,0,1
9782,3252,3274,0,2
9783,497,2950,0,1
9784,3706,7309,1,4
9785,1143,5882,1,3
9786,691,5537,0,1
9787,569,7044,0,1
9788,3219,4299,1,2
9789,755,1887,0,1
9790,1091,2569,0,1
9791,114,6222,1,3
9792,285,2475,0,1
9793,2222,4462,0,1
9794,2358,6761,1,6
9795,161,342,1,2
9796,1941,6498,0,1
9797,263,7174,1,2
9798,4148,6017,0,1
9799,4116,6754,0,1
9800,616,6812,1,10
9801,2947,7207,1,2
9802,4085,4951,0,2
9803,5030,5650,1,1
9804,444,3901,0,1
9805,6129,7049,0,1
9806,493,6774,1,5
9807,4191,4495,0,1
9808,4567,6899,1,1
9809,598,4427,0,2
9810,804,4039,1,2
9811,493,1554,0,1
9812,538,6806,1,1
9813,4723,5312,1,2
9814,2046,2662,0,1
9815,1322,4750,0,1
9816,970,3881,0,1
9817,4275,4811,1,2
9818,2345,2773,0,1
9819,2827,5655,0,1
9820,3947,4229,0,1
9821,231,6648,1,1
9822,3923,4826,1,3
9823,2504,5903,0,1
9824,1050,3849,1,3
9825,930,3799,1,3
9826,1539,3917,1,2
9827,549,1086,0,1
9828,2610,4033,0,1
9829,7049,7571,1,2
9830,2426,2737,1,1
9831,2965,4748,0,1
9832,196,898,1,2
9833,3604,5612,0,1
9834,2329,4674,0,1
9835,4205,5486,0,1
9836,5021,5583,0,1
9837,1235,2743,0,1
9838,845,1650,0,1
9839,2280,4146,1,12
9840,1129,2155,0,1
9841,1720,6163,0,1
9842,1461,3034,1,1
9843,1586,5681,1,1
9844,1806,2015,0,1
9845,390,6861,0,1
9846,88,5669,0,2
9847,5517,6222,0,2
9848,3151,4589,0,2
9849,4019,7496,0,2
9850,2480,6397,0,1
9851,4106,5871,1,1
9852,502,4408,0,1
9853,3534,5854,1,1
9854,1661,2003,0,2
9855,611,5462,0,1
9856,887,2015,0,1
9857,2381,5790,1,1
9858,437,2442,1,6
9859,81,2298,0,1
9860,4642,6196,0,2
9861,3038,3427,1,1
9862,3628,3809,1,2
9863,3538,6054,1,1
9864,1111,3495,1,1
9865,33,3918,1,2
9866,3094,7174,1,6
9867,1518,1646,0,1
9868,4391,7118,1,1
9869,344,3809,1,2
9870,2853,5342,0,1
9871,5903,6500,0,1
9872,3812,4928,0,1
9873,25,6141,0,1
9874,2970,6056,1,2
9875,3468,3809,1,3
9876,2746,3558,0,1
9877,4859,4928,1,1
9878,27,1330,1,3
9879,3362,7364,0,1
9880,232,3273,1,3
9881,2276,6960,0,1
9882,3003,4828,0,1
9883,1734,3274,0,2
9884,991,6196,0,1
9885,1900,2253,1,2
9886,716,2288,0,1
9887,6404,6710,1,1
9888,565,5107,1,2
9889,1005,2353,0,1
9890,162,3009,0,1
9891,3363,4455,1,1
9892,441,2949,0,1
9893,2277,7210,1,3
9894,3525,5394,0,1
9895,147,7572,0,1
9896,4451,4586,0,1
9897,139,264,1,2
9898,1553,6710,0,1
9899,3181,4972,1,3
9900,3901,5889,1,1
9901,1413,1481,0,1
9902,3290,4123,0,1
9903,1023,1147,0,1
9904,1263,5810,1,1
9905,1774,2980,1,4
9906,5697,7579,1,1
9907,1194,5255,1,1
9908,847,2590,0,1
9909,3545,3809,1,1
9910,1147,3026,0,1
9911,4267,4859,1,2
9912,336,3392,0,1
9913,133,270,1,7
9914,4746,5019,1,7
9915,1917,6112,0,1
9916,1986,4114,0,1
9917,1567,6551,0,1
9918,2173,4723,1,3
9919,1477,2019,1,3
9920,2058,4852,1,6
9921,499,1984,0,1
9922,887,6774,1,5
9923,3924,7082,1,2
9924,3589,3757,0,3
9925,1766,2078,1,2
9926,1005,3330,1,1
9927,3572,5052,0,1
9928,2246,7143,0,1
9929,6787,7082,1,2
9930,1590,1635,0,1
9931,1273,3706,1,4
9932,3800,5471,0,1
9933,2540,6056,1,2
9934,5793,6004,0,1
9935,3976,4064,1,4
9936,2648,5934,1,2
9937,771,6086,0,1
9938,1590,4279,1,1
9939,2949,3056,1,1
9940,2637,3809,1,5
9941,755,3918,1,1
9942,1423,6104,1,7
9943,931,5399,1,1
9944,3087,5490,1,2
9945,4702,4956,1,2
9946,1276,5463,1,2
9947,1157,4638,0,4
9948,148,731,0,1
9949,2879,3178,0,1
9950,4874,5404,0,1
9951,5518,7426,1,2
9952,2005,2590,0,2
9953,1125,6200,0,1
9954,1699,7283,1,14
9955,2584,4516,1,1
9956,4401,6325,0,1
9957,7143,7514,1,1
9958,390,7177,0,2
9959,87,7124,1,6
9960,4763,6294,0,1
9961,366,6393,1,1
9962,500,5348,1,1
9963,3816,3881,0,1
9964,479,7082,1,3
9965,4333,4910,0,1
9966,3290,5276,1,1
9967,1086,3809,1,1
9968,2026,5018,1,1
9969,2466,6398,1,1
9970,1593,4342,1,1
9971,1952,3516,1,2
9972,2629,6924,1,7
9973,1120,5176,0,1
9974,3173,4961,1,2
9975,2715,7051,0,1
9976,358,3833,0,1
9977,2096,5740,1,5
9978,3525,5436,0,2
9979,105,2490,0,1
9980,7154,7557,1,4
9981,1091,7004,1,1
9982,4199,4740,0,1
9983,432,4299,1,3
9984,2863,7082,1,8
9985,88,6551,1,5
9986,6783,7560,1,1
9987,2882,6701,0,1
9988,3065,4296,1,1
9989,1708,6811,0,1
9990,385,3686,0,2
9991,1003,7000,1,2
9992,904,4533,0,1
9993,1480,2277,0,1
9994,2905,3760,0,4
9995,5636,6265,1,3
9996,6484,7007,0,1
9997,3994,7225,0,1
9998,28,4396,1,1
9999,4153,5136,1,1
10000,153,4457,1,1
10001,6109,7143,0,1
10002,761,6262,1,1
10003,1120,3425,1,1
10004,361,1666,1,7
10005,5870,6652,0,1
10006,1316,2283,0,1
10007,1222,1785,0,1
10008,5629,7388,1,1
10009,3951,6487,0,1
10010,6218,6929,0,1
10011,774,3809,1,1
10012,19,6133,0,1
10013,931,6153,0,1
10014,147,4080,1,1
10015,294,7127,1,1
10016,1543,4461,1,1
10017,3843,7423,0,1
10018,1534,6414,0,1
10019,746,3249,0,1
10020,453,5409,0,1
10021,7049,7445,1,2
10022,493,5673,0,4
10023,848,3619,0,1
10024,2320,3810,1,5
10025,4649,7482,0,1
10026,1683,6434,0,2
10027,3533,6843,0,1
10028,2646,5588,0,1
10029,1959,3141,1,3
10030,1261,3433,1,3
10031,2666,5600,0,1
10032,6393,6748,1,1
10033,795,5724,0,1
10034,4488,6932,0,1
10035,1272,5956,1,1
10036,4195,6482,1,2
10037,2300,2497,0,1
10038,147,1891,0,1
10039,887,3310,0,1
10040,2409,2420,0,1
10041,1406,5493,0,1
10042,125,1091,0,1
10043,3707,5101,1,2
10044,4131,5240,0,1
10045,581,908,0,3
10046,784,5754,0,1
10047,2688,4643,0,2
10048,1534,4372,0,1
10049,72,6701,0,1
10050,1360,2618,1,3
10051,5053,7400,1,1
10052,1872,4556,1,1
10053,3400,3800,1,2
10054,932,3330,1,4
10055,1915,2800,0,1
10056,424,2517,1,1
10057,1398,5518,1,2
10058,1413,7222,1,1
10059,1825,3303,0,1
10060,1249,2941,1,1
10061,3606,7419,0,1
10062,1198,5026,1,1
10063,271,4307,1,2
10064,446,6308,0,2
10065,1496,5903,0,1
10066,1879,5111,1,2
10067,2911,4638,0,2
10068,4114,7195,0,1
10069,3112,5415,0,1
10070,1054,3469,0,1
10071,3387,4724,0,1
10072,164,2761,1,2
10073,5871,6046,1,1
10074,318,5167,1,1
10075,867,5955,1,2
10076,4862,7511,0,3
10077,2997,4689,0,1
10078,3350,6743,0,2
10079,2870,3809,1,1
10080,4444,7589,0,1
10081,3563,3563,1,0
10082,2536,5839,0,1
10083,1262,6684,1,1
10084,3835,6026,0,1
10085,4177,6549,0,1
10086,1708,6847,0,1
10087,188,4543,0,1
10088,2290,7198,1,1
10089,5500,7022,1,1
10090,294,3410,0,2
10091,1929,6672,0,1
10092,5303,6156,0,1
10093,5463,7258,1,4
10094,2638,4447,1,2
10095,3113,5640,0,1
10096,495,5178,0,1
10097,318,857,0,1
10098,4918,6352,1,1
10099,297,7571,1,1
10100,1759,3809,1,1
10101,6338,6817,1,1
10102,2870,5053,0,1
10103,139,5026,1,3
10104,879,3591,1,1
10105,2688,4461,1,1
10106,793,3809,1,1
10107,1268,2778,0,1
10108,1570,6868,1,5
10109,581,7130,0,1
10110,563,2381,0,1
10111,408,3066,0,1
10112,455,4166,1,3
10113,283,4724,0,1
10114,2755,5981,1,1
10115,4815,6284,0,1
10116,1893,1956,1,1
10117,4109,6691,0,1
10118,6181,6587,0,1
10119,2635,3469,1,2
10120,220,4963,0,1
10121,1443,7161,1,3
10122,1131,6287,1,1
10123,2169,3809,1,1
10124,5922,6188,0,1
10125,33,3625,0,1
10126,195,7561,1,1
10127,516,4031,1,2
10128,345,6551,1,3
10129,563,6374,1,3
10130,1338,6835,0,1
10131,1923,6720,0,1
10132,2402,6856,0,2
10133,3862,5500,1,2
10134,4291,6355,0,1
10135,1051,5610,1,1
10136,4745,6428,0,1
10137,1531,1540,1,1
10138,3121,5772,1,4
10139,2212,5184,0,1
10140,5,4101,0,1
10141,6141,7156,1,2
10142,2500,7471,1,1
10143,2617,5724,0,1
10144,1168,4422,1,3
10145,283,4859,1,3
10146,4852,5872,1,1
10147,11,5712,1,5
10148,1370,3554,0,1
10149,746,3569,1,1
10150,32,4185,1,1
10151,20,3809,1,1
10152,165,3734,0,1
10153,4376,6038,1,3
10154,965,3284,0,1
10155,4201,7426,1,12
10156,2316,7120,0,1
10157,32,2089,1,4
10158,262,5399,0,1
10159,186,701,0,1
10160,138,7174,1,2
10161,1971,2957,1,7
10162,3960,6118,0,1
10163,2101,3146,1,2
10164,5797,7256,1,1
10165,5178,5791,1,4
10166,107,4909,1,1
10167,157,535,0,1
10168,6482,6889,0,3
10169,896,5728,0,1
10170,1313,4921,1,2
10171,137,6195,0,2
10172,1404,3966,1,4
10173,6134,7423,1,1
10174,2063,5178,0,1
10175,1293,3809,1,2
10176,1951,4539,1,2
10177,90,4396,1,2
10178,1683,4480,1,2
10179,1738,4332,0,1
10180,4187,5451,0,1
10181,463,3810,1,4
10182,3836,4123,0,1
10183,3154,3508,0,2
10184,1878,6810,0,1
10185,523,1268,0,3
10186,1144,7471,1,1
10187,4645,5019,0,1
10188,1424,2639,0,1
10189,64,3751,1,1
10190,4452,6855,0,1
10191,1715,5168,0,1
10192,3073,6548,1,2
10193,3172,5576,0,1
10194,1445,3809,1,2
10195,3472,4616,0,1
10196,2913,6318,0,1
10197,2553,3168,1,1
10198,1143,4047,1,2
10199,3247,4616,0,1
10200,4811,7138,0,2
10201,4938,6514,1,2
10202,5185,5829,0,1
10203,1912,2861,0,1
10204,5679,5770,1,1
10205,3812,4930,0,1
10206,3980,5672,1,1
10207,87,721,1,2
10208,2403,4064,1,4
10209,5784,7021,1,3
10210,3248,4986,0,1
10211,2206,5626,0,1
10212,566,932,0,1
10213,1386,4076,0,3
10214,2523,5148,0,1
10215,801,2706,0,1
10216,1779,4153,0,1
10217,614,1422,1,2
10218,5398,7426,1,1
10219,813,1234,0,1
10220,370,6029,0,1
10221,929,5489,0,1
10222,674,2695,0,4
10223,4862,5762,0,1
10224,2441,7174,1,5
10225,2223,3538,0,1
10226,1791,1791,1,0
10227,2187,2964,0,1
10228,5680,6761,1,1
10229,4158,5824,0,1
10230,1025,2957,1,2
10231,6359,6434,1,7
10232,1510,5140,1,4
10233,1461,3099,0,1
10234,3099,6167,0,1
10235,3976,4217,1,6
10236,2975,4307,1,2
10237,244,606,1,3
10238,1792,7041,0,1
10239,930,5019,1,4
10240,2536,6809,0,2
10241,2301,7045,0,1
10242,4149,5026,1,4
10243,982,2253,0,1
10244,2087,6230,1,2
10245,49,3809,1,3
10246,2690,4004,1,1
10247,6118,6444,1,1
10248,3558,7383,1,1
10249,1324,5188,0,1
10250,532,3809,1,2
10251,5836,6260,1,1
10252,2231,2282,0,1
10253,251,5363,0,1
10254,2854,3656,1,2
10255,701,1734,0,1
10256,887,6917,1,8
10257,878,4938,0,3
10258,382,2980,1,4
10259,5019,5769,1,9
10260,2058,3341,1,6
10261,2429,7092,1,1
10262,2016,2635,0,1
10263,2330,3586,1,5
10264,721,1491,0,2
10265,2283,4471,0,1
10266,2097,5178,0,2
10267,3077,3588,0,1
10268,2944,7028,0,1
10269,486,7515,1,1
10270,3989,7110,0,1
10271,419,2529,0,1
10272,3003,5730,0,1
10273,2748,4468,1,2
10274,674,3569,0,1
10275,270,6086,0,1
10276,2382,5398,0,1
10277,897,2414,1,3
10278,2358,3537,1,1
10279,1995,3809,1,7
10280,917,4987,0,1
10281,3215,5486,1,1
10282,1168,2752,0,1
10283,5224,5348,0,1
10284,2930,7416,0,2
10285,2222,5183,1,1
10286,1379,3634,1,1
10287,960,3778,0,1
10288,1887,2468,0,2
10289,2866,6116,0,1
10290,759,3349,0,1
10291,2909,7154,0,1
10292,2366,7124,1,11
10293,2409,6923,1,1
10294,3606,6636,0,1
10295,3491,5507,1,1
10296,5922,6906,1,1
